file_size iteration peer duration
50 72 7 14116997
50 72 8 14306364
50 73 0 14087950
50 73 1 14085064
50 73 2 14100802
50 73 3 14104324
50 73 4 14105780
50 73 5 15094919
50 73 6 15099810
50 73 7 15103325
50 73 8 15109617
50 74 0 14071962
50 74 1 14078834
50 74 2 14080285
50 74 3 14083462
50 74 4 14088512
50 74 5 14090037
50 74 6 14100480
50 74 7 14103250
50 74 8 15095676
50 75 0 14070519
50 75 1 14078474
50 75 2 14100903
50 75 3 14099709
50 75 4 14100227
50 75 5 14102070
50 75 6 14107434
50 75 7 14291905
50 75 8 15088426
50 76 0 15081319
50 76 1 15084136
50 76 2 15085811
50 76 3 15084584
50 76 4 15088061
50 76 5 15089540
50 76 6 15089879
50 76 7 15093285
50 76 8 15101712
50 77 0 14065038
50 77 1 14064667
50 77 2 14066331
50 77 3 14073906
50 77 4 14079640
50 77 5 14083212
50 77 6 14094856
50 77 7 14282325
50 77 8 15077933
50 78 0 14064629
50 78 1 15097824
50 78 2 15102912
50 78 3 15113996
50 78 4 15115460
50 78 5 15115760
50 78 6 15117804
50 78 7 15118396
50 78 8 15118917
50 79 0 14075268
50 79 1 14078862
50 79 2 14083462
50 79 3 14084836
50 79 4 14093816
50 79 5 14099586
50 79 6 14100022
50 79 7 14101281
50 79 8 14114515
50 80 0 14088404
50 80 1 14091882
50 80 2 14093799
50 80 3 14093652
50 80 4 14094972
50 80 5 14098086
50 80 6 14097954
50 80 7 14111495
50 80 8 14116107
50 81 0 14047991
50 81 1 14069387
50 81 2 14090306
50 81 3 14100730
50 81 4 14104581
50 81 5 14103925
50 81 6 15080237
50 81 7 15081797
50 81 8 15093441
50 82 0 14068251
50 82 1 14086269
50 82 2 14086637
50 82 3 14088208
50 82 4 14087817
50 82 5 14088580
50 82 6 14090837
50 82 7 14092625
50 82 8 14093772
50 83 0 14060641
50 83 1 14065422
50 83 2 14072854
50 83 3 14084378
50 83 4 14086202
50 83 5 14087603
50 83 6 14096869
50 83 7 14287486
50 83 8 15075436
50 84 0 14079906
50 84 1 15069115
50 84 2 15072539
50 84 3 15083720
50 84 4 15089820
50 84 5 15090246
50 84 6 15092544
50 84 7 15100951
50 84 8 15108338
50 85 0 14066595
50 85 1 14070237
50 85 2 14074238
50 85 3 14086837
50 85 4 14097902
50 85 5 14098631
50 85 6 14099633
50 85 7 14106007
50 85 8 14287938
50 86 0 14077697
50 86 1 14085541
50 86 2 14088437
50 86 3 14093596
50 86 4 14097309
50 86 5 14099732
50 86 6 14102468
50 86 7 14107989
50 86 8 14109984
50 87 0 14070712
50 87 1 14101006
50 87 2 14108998
50 87 3 14116102
50 87 4 15093318
50 87 5 15095903
50 87 6 15096384
50 87 7 15101416
50 87 8 15110068
50 88 0 14059766
50 88 1 14062217
50 88 2 14069393
50 88 3 14073373
50 88 4 14084951
50 88 5 14087634
50 88 6 14096588
50 88 7 14104770
50 88 8 15093849
50 89 0 14078619
50 89 1 14079387
50 89 2 14080183
50 89 3 14084438
50 89 4 14091992
50 89 5 14095054
50 89 6 14099467
50 89 7 14101978
50 89 8 14109215
50 90 0 14070180
50 90 1 14077380
50 90 2 14084117
50 90 3 15061510
50 90 4 15077791
50 90 5 15080219
50 90 6 15099341
50 90 7 15100390
50 90 8 15111032
50 91 0 14086002
50 91 1 14103233
50 91 2 14105387
50 91 3 14106147
50 91 4 14109016
50 91 5 14298765
50 91 6 15094888
50 91 7 15100065
50 91 8 15107688
50 92 0 14084964
50 92 1 14081759
50 92 2 14088291
50 92 3 15072982
50 92 4 15105030
50 92 5 15109360
50 92 6 15111140
50 92 7 15115325
50 92 8 15122116
50 93 0 14059548
50 93 1 14089224
50 93 2 15096860
50 93 3 15104270
50 93 4 15106725
50 93 5 15105933
50 93 6 15110635
50 93 7 15110784
50 93 8 15112001
50 94 0 15072529
50 94 1 15074676
50 94 2 15071469
50 94 3 15086798
50 94 4 15082264
50 94 5 15090269
50 94 6 15096676
50 94 7 15099090
50 94 8 15096277
50 95 0 14071510
50 95 1 14086021
50 95 2 14086731
50 95 3 14089284
50 95 4 14094222
50 95 5 14096629
50 95 6 14098269
50 95 7 14098963
50 95 8 14113009
50 96 0 14085178
50 96 1 14101622
50 96 2 14110025
50 96 3 14116967
50 96 4 14119496
50 96 5 14121614
50 96 6 14122585
50 96 7 15119589
50 96 8 15126080
50 97 0 14071313
50 97 1 14110185
50 97 2 14302629
50 97 3 15108431
50 97 4 15111614
50 97 5 15115917
50 97 6 15129723
50 97 7 15131873
50 97 8 15133895
50 98 0 14056835
50 98 1 14076535
50 98 2 14080641
50 98 3 14087272
50 98 4 14087139
50 98 5 14097883
50 98 6 14097807
50 98 7 14104538
50 98 8 14106422
50 99 0 14062163
50 99 1 14067070
50 99 2 14072910
50 99 3 14083919
50 99 4 14085601
50 99 5 14094106
50 99 6 14097456
50 99 7 14101194
50 99 8 14107454
