file_size iteration peer duration
50 51 7 14099841
50 51 8 14101280
100 51 0 28128680
100 51 1 28151390
100 51 2 29140958
100 51 3 29141291
100 51 4 29143111
100 51 5 29145730
100 51 6 29149450
100 51 7 29151187
100 51 8 29152050
1 52 0 38145
1 52 1 40137
1 52 2 40518
1 52 3 40788
1 52 4 40880
1 52 5 41420
1 52 6 41716
1 52 7 44114
1 52 8 45255
50 52 0 14059824
50 52 1 14062472
50 52 2 14072798
50 52 3 14076611
50 52 4 14087629
50 52 5 14089570
50 52 6 14092216
50 52 7 14095176
50 52 8 14097832
100 52 0 29133970
100 52 1 29135221
100 52 2 29139073
100 52 3 29140190
100 52 4 29144291
100 52 5 29151745
100 52 6 29151810
100 52 7 29154403
100 52 8 29163881
1 53 0 38618
1 53 1 1030581
1 53 2 1031332
1 53 3 1031713
1 53 4 1031801
1 53 5 1033075
1 53 6 1034791
1 53 7 1035908
1 53 8 1036431
50 53 0 14063720
50 53 1 14070521
50 53 2 14073660
50 53 3 14076673
50 53 4 14082218
50 53 5 14084769
50 53 6 14085462
50 53 7 14283268
50 53 8 15077579
100 53 0 28129481
100 53 1 28151307
100 53 2 28154779
100 53 3 28155454
100 53 4 28155464
100 53 5 28155130
100 53 6 28360311
100 53 7 28373200
100 53 8 29150462
1 54 0 26451
1 54 1 38181
1 54 2 38613
1 54 3 41831
1 54 4 46423
1 54 5 43980
1 54 6 47022
1 54 7 49223
1 54 8 50020
50 54 0 14085211
50 54 1 14085286
50 54 2 14087008
50 54 3 14090922
50 54 4 14091329
50 54 5 14096413
50 54 6 14099705
50 54 7 14099656
50 54 8 14105818
100 54 0 28137334
100 54 1 28142625
100 54 2 28144895
100 54 3 28144684
100 54 4 28145804
100 54 5 28151553
100 54 6 28159076
100 54 7 28164300
100 54 8 28189174
1 55 0 39119
1 55 1 1033464
1 55 2 1034534
1 55 3 1034375
1 55 4 1037006
1 55 5 1037500
1 55 6 1037566
1 55 7 1038042
1 55 8 1042892
50 55 0 14091275
50 55 1 14100971
50 55 2 14115844
50 55 3 15095758
50 55 4 15098560
50 55 5 15100602
50 55 6 15109939
50 55 7 15114814
50 55 8 15118803
100 55 0 28125223
100 55 1 28143203
100 55 2 28149013
100 55 3 28160673
100 55 4 28165867
100 55 5 28341865
100 55 6 29135997
100 55 7 29137506
100 55 8 29144984
1 56 0 38091
1 56 1 1031230
1 56 2 1037655
1 56 3 1039817
1 56 4 1040060
1 56 5 1041392
1 56 6 1046858
1 56 7 1047066
1 56 8 1047965
50 56 0 14058705
50 56 1 14074189
50 56 2 14075849
50 56 3 14082233
50 56 4 14082706
50 56 5 14085073
50 56 6 14087151
50 56 7 14098968
50 56 8 15092806
100 56 0 28116682
100 56 1 28129707
100 56 2 28131626
100 56 3 28133540
100 56 4 28133008
100 56 5 28147489
100 56 6 28148420
100 56 7 28149916
100 56 8 28161451
1 57 0 38417
1 57 1 1035240
1 57 2 1035535
1 57 3 1036310
1 57 4 1037510
1 57 5 1037974
1 57 6 1039586
1 57 7 1041392
1 57 8 1043715
50 57 0 14078656
50 57 1 14083467
50 57 2 14084681
50 57 3 14098542
50 57 4 14102117
50 57 5 14108561
50 57 6 14110929
50 57 7 14115643
50 57 8 14299245
100 57 0 28128157
100 57 1 28132258
100 57 2 28141023
100 57 3 28149474
100 57 4 28156587
100 57 5 28171589
100 57 6 28346026
100 57 7 28389764
100 57 8 29143066
1 58 0 41000
1 58 1 1028551
1 58 2 1030845
1 58 3 1031619
1 58 4 1031951
1 58 5 1033061
1 58 6 1033635
1 58 7 1033918
1 58 8 1034199
50 58 0 14093568
50 58 1 14097977
50 58 2 14098069
50 58 3 14100304
50 58 4 14100977
50 58 5 14102715
50 58 6 14103077
50 58 7 14110669
50 58 8 14112608
100 58 0 28126797
100 58 1 28135460
100 58 2 28136995
100 58 3 28145176
100 58 4 28148751
100 58 5 28150090
100 58 6 28150183
100 58 7 28163011
100 58 8 29167017
1 59 0 38079
1 59 1 1036908
1 59 2 1037701
1 59 3 1037500
1 59 4 1041506
1 59 5 1041460
1 59 6 1038841
1 59 7 1042068
1 59 8 1043360
50 59 0 15075105
50 59 1 15076463
50 59 2 15076533
50 59 3 15082692
50 59 4 15086103
50 59 5 15092635
50 59 6 15097325
50 59 7 15097082
50 59 8 15106436
100 59 0 28109229
100 59 1 28128298
100 59 2 28128521
100 59 3 28132745
100 59 4 28132951
100 59 5 29123903
100 59 6 29125065
100 59 7 29129982
100 59 8 29162929
1 60 0 37893
1 60 1 38464
1 60 2 38735
1 60 3 41220
1 60 4 42018
1 60 5 42140
1 60 6 44241
1 60 7 45974
1 60 8 48484
50 60 0 14081640
50 60 1 14083945
50 60 2 14087986
50 60 3 14091957
50 60 4 14093619
50 60 5 14107481
50 60 6 15090060
50 60 7 15099090
50 60 8 15102150
100 60 0 28168173
100 60 1 28179559
100 60 2 29150418
100 60 3 29149507
100 60 4 29150950
100 60 5 29149735
100 60 6 29153322
100 60 7 29155693
100 60 8 29174645
1 61 0 41000
1 61 1 1025596
1 61 2 1029838
1 61 3 1031192
1 61 4 1032612
1 61 5 1033428
1 61 6 1033105
1 61 7 1034630
1 61 8 1034208
50 61 0 14065179
50 61 1 14072770
50 61 2 14071942
50 61 3 14076376
50 61 4 14077587
50 61 5 14079742
50 61 6 14081118
50 61 7 14081954
50 61 8 14094021
100 61 0 28134810
100 61 1 28148929
100 61 2 28150391
100 61 3 28157918
100 61 4 28157744
100 61 5 28158742
100 61 6 28163223
100 61 7 28357332
100 61 8 28378829
1 62 0 37940
1 62 1 1033608
1 62 2 1033596
1 62 3 1037038
1 62 4 1038253
1 62 5 1038134
1 62 6 1038283
1 62 7 1041757
1 62 8 1043200
50 62 0 14066583
50 62 1 14069554
50 62 2 14070093
50 62 3 14085663
50 62 4 14088300
50 62 5 14093132
50 62 6 14096388
50 62 7 14096540
50 62 8 14107399
100 62 0 27149709
100 62 1 28134327
100 62 2 28146583
100 62 3 28148908
100 62 4 28151304
100 62 5 28152325
100 62 6 28169992
100 62 7 28180702
100 62 8 28183405
1 63 0 38353
1 63 1 37913
1 63 2 42153
1 63 3 42554
1 63 4 42843
1 63 5 47006
1 63 6 46116
1 63 7 44516
1 63 8 49036
50 63 0 14058688
50 63 1 14069522
50 63 2 14077455
50 63 3 14082500
50 63 4 14081498
50 63 5 14086550
50 63 6 14103607
50 63 7 14106641
50 63 8 15083335
100 63 0 28143118
100 63 1 28146413
100 63 2 28151377
100 63 3 28154448
100 63 4 28154348
100 63 5 28165177
100 63 6 28166999
100 63 7 28167605
100 63 8 28169499
1 64 0 39356
1 64 1 1032631
1 64 2 1038241
1 64 3 1039199
1 64 4 1040839
1 64 5 1041252
1 64 6 1043645
1 64 7 1046444
1 64 8 1047575
50 64 0 14086877
50 64 1 14097629
50 64 2 14111531
50 64 3 14122171
50 64 4 14123434
50 64 5 14120488
50 64 6 14125010
50 64 7 14122594
50 64 8 14128487
100 64 0 28115379
100 64 1 28137791
100 64 2 28138103
100 64 3 28144441
100 64 4 28151134
100 64 5 28151767
100 64 6 28154545
100 64 7 28160349
100 64 8 28174257
1 65 0 37909
1 65 1 1033428
1 65 2 1037565
1 65 3 1038301
1 65 4 1038549
1 65 5 1039222
1 65 6 1041308
1 65 7 1042666
1 65 8 1047739
50 65 0 14078894
50 65 1 14080514
50 65 2 14081651
50 65 3 14088030
50 65 4 14096727
50 65 5 14098952
50 65 6 14099530
50 65 7 14105848
50 65 8 15096451
100 65 0 28143411
100 65 1 28145297
100 65 2 28147279
100 65 3 28151003
100 65 4 28151816
100 65 5 28154424
100 65 6 28155241
100 65 7 28156167
100 65 8 28166904
1 66 0 38335
1 66 1 1032947
1 66 2 1035929
1 66 3 1039642
1 66 4 1039184
1 66 5 1040085
1 66 6 1041278
1 66 7 1042264
1 66 8 1043484
50 66 0 14049121
50 66 1 14079716
50 66 2 14082756
50 66 3 14092123
50 66 4 14091163
50 66 5 14103094
50 66 6 14104350
50 66 7 14108218
50 66 8 15096471
100 66 0 28127368
100 66 1 28128987
100 66 2 28134251
100 66 3 28322629
100 66 4 29140306
100 66 5 29141178
100 66 6 29148038
100 66 7 29151353
100 66 8 29160899
1 67 0 38568
1 67 1 38908
1 67 2 41782
1 67 3 41999
1 67 4 46103
1 67 5 42666
1 67 6 48845
1 67 7 48693
1 67 8 50666
50 67 0 14066112
50 67 1 14072748
50 67 2 14079133
50 67 3 14081094
50 67 4 14082150
50 67 5 14093394
50 67 6 14097162
50 67 7 14099649
50 67 8 14110238
100 67 0 28129987
100 67 1 28132606
100 67 2 28139410
100 67 3 28152216
100 67 4 28156940
100 67 5 28159656
100 67 6 28160106
100 67 7 29143281
100 67 8 29161859
1 68 0 39195
1 68 1 1029897
1 68 2 1034113
1 68 3 1034320
1 68 4 1034810
1 68 5 1035830
1 68 6 1037263
1 68 7 1038027
1 68 8 1045466
50 68 0 14085781
50 68 1 14093794
50 68 2 14094889
50 68 3 14097996
50 68 4 14098752
50 68 5 14100251
50 68 6 14101193
50 68 7 14103025
50 68 8 14109512
100 68 0 28124647
100 68 1 28127209
100 68 2 28132333
100 68 3 28135354
100 68 4 28133685
100 68 5 28137988
100 68 6 28141485
100 68 7 28143813
100 68 8 29131919
1 69 0 38838
1 69 1 1025405
1 69 2 1025497
1 69 3 1028706
1 69 4 1029621
1 69 5 1030379
1 69 6 1031089
1 69 7 1031522
1 69 8 1030618
50 69 0 14056124
50 69 1 14061499
50 69 2 14071388
50 69 3 14070546
50 69 4 14069615
50 69 5 14078354
50 69 6 14078422
50 69 7 14085456
50 69 8 14105749
100 69 0 28123770
100 69 1 28125330
100 69 2 28132033
100 69 3 28132666
100 69 4 28140318
100 69 5 28158657
100 69 6 29133370
100 69 7 29138532
100 69 8 29142947
1 70 0 38141
1 70 1 1027591
1 70 2 1030643
1 70 3 1032032
1 70 4 1035051
1 70 5 1037445
1 70 6 1040631
1 70 7 1041577
1 70 8 1047928
50 70 0 14069982
50 70 1 14078742
50 70 2 14080281
50 70 3 14086013
50 70 4 14091965
50 70 5 14095710
50 70 6 14102236
50 70 7 14103676
50 70 8 14108183
100 70 0 28122543
100 70 1 28136176
100 70 2 28143471
100 70 3 28146753
100 70 4 28150575
100 70 5 28152972
100 70 6 28157426
100 70 7 28157997
100 70 8 28163114
1 71 0 39131
1 71 1 1033513
1 71 2 1034085
1 71 3 1035089
1 71 4 1035636
1 71 5 1036436
1 71 6 1037710
1 71 7 1037903
1 71 8 1042967
50 71 0 14057531
50 71 1 14083760
50 71 2 14087128
50 71 3 14093648
50 71 4 14097297
50 71 5 15078947
50 71 6 15079232
50 71 7 15085655
50 71 8 15090651
100 71 0 28122717
100 71 1 28132229
100 71 2 28137658
100 71 3 28140996
100 71 4 28142897
100 71 5 28145113
100 71 6 28152647
100 71 7 28158118
100 71 8 29156882
1 72 0 38009
1 72 1 1033975
1 72 2 1034101
1 72 3 1035331
1 72 4 1036419
1 72 5 1040279
1 72 6 1043093
1 72 7 1043378
1 72 8 1047494
50 72 0 14086269
50 72 1 14090919
50 72 2 14101814
50 72 3 14102346
50 72 4 14106863
50 72 5 14107716
50 72 6 14104452
50 72 7 14110807
50 72 8 14299746
100 72 0 29119475
100 72 1 29124236
100 72 2 29126000
100 72 3 29130886
100 72 4 29131461
100 72 5 29134864
100 72 6 29144290
100 72 7 29164458
100 72 8 29161492
1 73 0 33606
1 73 1 34658
1 73 2 39298
1 73 3 39683
1 73 4 38651
1 73 5 40968
1 73 6 45564
1 73 7 46432
1 73 8 46264
50 73 0 14060675
50 73 1 14080098
50 73 2 14082731
50 73 3 14086078
50 73 4 14085710
50 73 5 14087788
50 73 6 14089452
50 73 7 14090356
50 73 8 15080861
100 73 0 28142054
100 73 1 28150301
100 73 2 28146614
100 73 3 28163027
100 73 4 28163558
100 73 5 28168256
100 73 6 28171917
100 73 7 28174625
100 73 8 29148958
1 74 0 38101
1 74 1 1034952
1 74 2 1036938
1 74 3 1039309
1 74 4 1039447
1 74 5 1042288
1 74 6 1042604
1 74 7 1044398
1 74 8 1045982
50 74 0 14062324
50 74 1 14075117
50 74 2 14078815
50 74 3 14082227
50 74 4 14085190
50 74 5 14089456
50 74 6 14095826
50 74 7 14096723
50 74 8 14101175
100 74 0 28127204
100 74 1 28130402
100 74 2 28142904
100 74 3 28147902
100 74 4 28150200
100 74 5 28158070
100 74 6 28158975
100 74 7 29139404
100 74 8 29151735
1 75 0 40163
1 75 1 1031089
1 75 2 1034970
1 75 3 1034578
1 75 4 1038612
1 75 5 1040059
1 75 6 1043158
1 75 7 1044362
1 75 8 1046186
50 75 0 14065743
50 75 1 14071847
50 75 2 14076949
50 75 3 14085023
50 75 4 14095203
50 75 5 14099909
50 75 6 14105833
50 75 7 14107932
50 75 8 15090103
100 75 0 29115315
100 75 1 29115943
100 75 2 29125735
100 75 3 29126307
100 75 4 29133663
100 75 5 29140683
100 75 6 29141079
100 75 7 29153886
100 75 8 29366760
1 76 0 41649
1 76 1 1030708
1 76 2 1030898
1 76 3 1031980
1 76 4 1035418
1 76 5 1035272
1 76 6 1038179
1 76 7 1038430
1 76 8 1038445
50 76 0 14080534
50 76 1 14087690
50 76 2 14090100
50 76 3 14092325
50 76 4 14094441
50 76 5 14097549
50 76 6 14099363
50 76 7 14102400
50 76 8 14103451
100 76 0 28144715
100 76 1 28145334
100 76 2 28152910
100 76 3 28156474
100 76 4 28163443
100 76 5 28165534
100 76 6 28166900
100 76 7 28170380
100 76 8 28173150
1 77 0 41752
1 77 1 1035460
1 77 2 1037488
1 77 3 1040576
1 77 4 1043356
1 77 5 1042609
1 77 6 1044877
1 77 7 1046289
1 77 8 1050140
50 77 0 14090913
50 77 1 14097625
50 77 2 14100393
50 77 3 14101656
50 77 4 14110914
50 77 5 14113555
50 77 6 14296476
50 77 7 14300010
50 77 8 15104429
100 77 0 28143533
100 77 1 28146379
100 77 2 28147735
100 77 3 28148505
100 77 4 28149713
100 77 5 28152010
100 77 6 28158760
100 77 7 28158938
100 77 8 28173959
1 78 0 38050
1 78 1 1035768
1 78 2 1035874
1 78 3 1040308
1 78 4 1040721
1 78 5 1041520
1 78 6 1040693
1 78 7 1041215
1 78 8 1048569
50 78 0 14064548
50 78 1 14079052
50 78 2 14085422
50 78 3 14087035
50 78 4 14095642
50 78 5 14099122
50 78 6 14098205
50 78 7 14295043
50 78 8 14293002
100 78 0 29102921
100 78 1 29134587
100 78 2 29140955
100 78 3 29146877
100 78 4 29152954
100 78 5 30135027
100 78 6 30140938
100 78 7 30143331
100 78 8 30143050
1 79 0 38160
1 79 1 1028031
1 79 2 1029659
1 79 3 1031134
1 79 4 1031452
1 79 5 1031576
1 79 6 1035253
1 79 7 1045855
1 79 8 1051682
50 79 0 14073873
50 79 1 14115835
50 79 2 15083719
50 79 3 15087487
50 79 4 15089573
50 79 5 15086213
50 79 6 15093022
50 79 7 15099658
50 79 8 15115773
100 79 0 28134042
100 79 1 29146022
100 79 2 29150581
100 79 3 29151772
100 79 4 29154468
100 79 5 29155584
100 79 6 29154704
100 79 7 29171805
100 79 8 29172805
1 80 0 38026
1 80 1 1027398
1 80 2 1029552
1 80 3 1033378
1 80 4 1033743
1 80 5 1035571
1 80 6 1036392
1 80 7 1038998
1 80 8 1042031
50 80 0 14067988
50 80 1 14072258
50 80 2 14074805
50 80 3 14081285
50 80 4 14080051
50 80 5 14092419
50 80 6 14095247
50 80 7 14103623
50 80 8 14291530
100 80 0 28129770
100 80 1 28144656
100 80 2 28148158
100 80 3 28149888
100 80 4 28397823
100 80 5 29150602
100 80 6 29153394
100 80 7 29170033
100 80 8 29181673
1 81 0 28786
1 81 1 38194
1 81 2 35938
1 81 3 39802
1 81 4 41090
1 81 5 41759
1 81 6 44478
1 81 7 47440
1 81 8 47916
50 81 0 14050125
50 81 1 14057566
50 81 2 14068107
50 81 3 14070701
50 81 4 14072159
50 81 5 14080722
50 81 6 14090086
50 81 7 14096718
50 81 8 14110172
100 81 0 28116946
100 81 1 28132842
100 81 2 28135710
100 81 3 28136985
100 81 4 28137404
100 81 5 28139410
100 81 6 28140269
100 81 7 28141121
100 81 8 28157978
1 82 0 38156
1 82 1 1027508
1 82 2 1029988
1 82 3 1030889
1 82 4 1030437
1 82 5 1032308
1 82 6 1033688
1 82 7 1033660
1 82 8 1038657
50 82 0 14086067
50 82 1 14098828
50 82 2 14104206
50 82 3 14108194
50 82 4 14114648
50 82 5 15100263
50 82 6 15106891
50 82 7 15115654
50 82 8 15128861
100 82 0 29125928
100 82 1 29135262
100 82 2 29141514
100 82 3 29142851
100 82 4 29154868
100 82 5 29160205
100 82 6 29163752
100 82 7 29165507
100 82 8 30158515
1 83 0 37993
1 83 1 1029985
1 83 2 1030077
1 83 3 1033277
1 83 4 1034478
1 83 5 1035389
1 83 6 1034885
1 83 7 1035403
1 83 8 1039674
50 83 0 14089799
50 83 1 14093451
50 83 2 14097555
50 83 3 14098390
50 83 4 14100251
50 83 5 14102287
50 83 6 14104726
50 83 7 14113440
50 83 8 14118081
100 83 0 28142516
100 83 1 28150008
100 83 2 28156575
100 83 3 28161862
100 83 4 28168565
100 83 5 28172043
100 83 6 28174102
100 83 7 28175684
100 83 8 28389133
1 84 0 38257
1 84 1 40006
1 84 2 40459
1 84 3 41634
1 84 4 41279
1 84 5 42563
1 84 6 42601
1 84 7 44053
1 84 8 1029752
50 84 0 14066872
50 84 1 14076128
50 84 2 14090133
50 84 3 14095790
50 84 4 14104815
50 84 5 14104001
50 84 6 14104556
50 84 7 14114569
50 84 8 14128088
100 84 0 28151382
100 84 1 28158325
100 84 2 28169681
100 84 3 28173006
100 84 4 28188785
100 84 5 28190190
100 84 6 29170492
100 84 7 29172511
100 84 8 29172471
1 85 0 38042
1 85 1 38113
1 85 2 39515
1 85 3 40962
1 85 4 42818
1 85 5 44581
1 85 6 1030139
1 85 7 1028969
1 85 8 1029261
50 85 0 14080927
50 85 1 14083306
50 85 2 14090960
50 85 3 14092440
50 85 4 14094425
50 85 5 15100802
50 85 6 15102582
50 85 7 15111650
50 85 8 15112974
100 85 0 28145159
100 85 1 28148726
100 85 2 28162613
100 85 3 28164257
100 85 4 28170850
100 85 5 28392818
100 85 6 29158207
100 85 7 29159862
100 85 8 29169123
1 86 0 38299
1 86 1 37709
1 86 2 39112
1 86 3 40009
1 86 4 43144
1 86 5 41558
1 86 6 46629
1 86 7 48886
1 86 8 48077
50 86 0 14083831
50 86 1 14086850
50 86 2 14090951
50 86 3 14093367
50 86 4 14095493
50 86 5 14105063
50 86 6 14108620
50 86 7 14109772
50 86 8 14116448
100 86 0 28137904
100 86 1 28139363
100 86 2 28142204
100 86 3 28150072
100 86 4 28152365
100 86 5 28152914
100 86 6 28155607
100 86 7 28155741
100 86 8 28376654
1 87 0 30944
1 87 1 38269
1 87 2 39906
1 87 3 42840
1 87 4 44245
1 87 5 44584
1 87 6 47249
1 87 7 42132
1 87 8 51275
50 87 0 14091812
50 87 1 14092732
50 87 2 14095981
50 87 3 14096667
50 87 4 14099041
50 87 5 14100279
50 87 6 14110390
50 87 7 15094856
50 87 8 15102283
100 87 0 27167141
100 87 1 28168727
100 87 2 28170548
100 87 3 28172793
100 87 4 28173204
100 87 5 28176604
100 87 6 28179460
100 87 7 28185919
100 87 8 28195060
1 88 0 40454
1 88 1 1027723
1 88 2 1031939
1 88 3 1032229
1 88 4 1035917
1 88 5 1036053
1 88 6 1039941
1 88 7 1039820
1 88 8 1046545
50 88 0 15070950
50 88 1 15075098
50 88 2 15081029
50 88 3 15087597
50 88 4 15088799
50 88 5 15093307
50 88 6 15093491
50 88 7 15098546
50 88 8 15104080
100 88 0 29126095
100 88 1 29131845
100 88 2 29131093
100 88 3 29137309
100 88 4 29140837
100 88 5 29142880
100 88 6 29146031
100 88 7 29147819
100 88 8 29163134
1 89 0 41025
1 89 1 1029322
1 89 2 1032634
1 89 3 1033160
1 89 4 1032649
1 89 5 1033428
1 89 6 1035222
1 89 7 1035959
1 89 8 1039520
50 89 0 14072349
50 89 1 14099292
50 89 2 14101585
50 89 3 14102226
50 89 4 15082455
50 89 5 15093282
50 89 6 15090467
50 89 7 15105406
50 89 8 15111148
100 89 0 28117635
100 89 1 29121054
100 89 2 29126410
100 89 3 29132188
100 89 4 29142972
100 89 5 29144650
100 89 6 29145416
100 89 7 29148281
100 89 8 29149849
1 90 0 39290
1 90 1 39764
1 90 2 41363
1 90 3 40536
1 90 4 43285
1 90 5 41696
1 90 6 44239
1 90 7 46597
1 90 8 45526
50 90 0 15061993
50 90 1 15073020
50 90 2 15075178
50 90 3 15075312
50 90 4 15076924
50 90 5 15078180
50 90 6 15080934
50 90 7 15091509
50 90 8 15098787
100 90 0 28136276
100 90 1 28137720
100 90 2 28150127
100 90 3 28156797
100 90 4 28168028
100 90 5 28169082
100 90 6 28171873
100 90 7 29153331
100 90 8 29163053
1 91 0 40615
1 91 1 1031328
1 91 2 1034824
1 91 3 1037712
1 91 4 1038146
1 91 5 1039163
1 91 6 1041744
1 91 7 1041864
1 91 8 1045504
50 91 0 14088930
50 91 1 14090590
50 91 2 14094109
50 91 3 14099946
50 91 4 14105659
50 91 5 14106178
50 91 6 14117796
50 91 7 14120914
50 91 8 14125466
100 91 0 28136055
100 91 1 28169608
100 91 2 29141364
100 91 3 29143575
100 91 4 29143546
100 91 5 29156198
100 91 6 29162107
100 91 7 29163608
100 91 8 29171767
1 92 0 37976
1 92 1 1033370
1 92 2 1034416
1 92 3 1035865
1 92 4 1039252
1 92 5 1040855
1 92 6 1040632
1 92 7 1041797
1 92 8 1049558
50 92 0 14087807
50 92 1 14093383
50 92 2 14092123
50 92 3 14093896
50 92 4 14092530
50 92 5 14099010
50 92 6 14104573
50 92 7 14108036
50 92 8 14283320
100 92 0 28126465
100 92 1 28130327
100 92 2 28137657
100 92 3 29150078
100 92 4 29150466
100 92 5 29157019
100 92 6 29161788
100 92 7 29166487
100 92 8 29167667
1 93 0 39052
1 93 1 1028797
1 93 2 1033323
1 93 3 1033751
1 93 4 1037389
1 93 5 1036518
1 93 6 1038213
1 93 7 1042515
1 93 8 1046776
50 93 0 14078786
50 93 1 14091576
50 93 2 14095355
50 93 3 14095972
50 93 4 14096160
50 93 5 14100118
50 93 6 14098871
50 93 7 14105990
50 93 8 15094017
100 93 0 28122162
100 93 1 28129470
100 93 2 28131514
100 93 3 28136084
100 93 4 28150010
100 93 5 28161666
100 93 6 28166985
100 93 7 28168699
100 93 8 28346908
1 94 0 38376
1 94 1 1026252
1 94 2 1027596
1 94 3 1028500
1 94 4 1031886
1 94 5 1032725
1 94 6 1033561
1 94 7 1034981
1 94 8 1039048
50 94 0 14076422
50 94 1 14082837
50 94 2 14087839
50 94 3 14096066
50 94 4 14095679
50 94 5 15084501
50 94 6 15092675
50 94 7 15093347
50 94 8 15110218
100 94 0 28127316
100 94 1 28145716
100 94 2 28153503
100 94 3 28158320
100 94 4 28163019
100 94 5 29150406
100 94 6 29152048
100 94 7 29159742
100 94 8 29168260
1 95 0 41015
1 95 1 39266
1 95 2 40264
1 95 3 40148
1 95 4 41981
1 95 5 43038
1 95 6 44373
1 95 7 45137
1 95 8 47196
50 95 0 14081637
50 95 1 14087028
50 95 2 14095981
50 95 3 14099289
50 95 4 14102508
50 95 5 14105318
50 95 6 14107184
50 95 7 14114999
50 95 8 14119117
100 95 0 28138361
100 95 1 28139839
100 95 2 28145568
100 95 3 28149712
100 95 4 28151108
100 95 5 28151516
100 95 6 28156101
100 95 7 28171961
100 95 8 28406342
1 96 0 39186
1 96 1 1032982
1 96 2 1037327
1 96 3 1037733
1 96 4 1040793
1 96 5 1041168
1 96 6 1043077
1 96 7 1042725
1 96 8 1051084
50 96 0 14079877
50 96 1 14086410
50 96 2 14086815
50 96 3 14088463
50 96 4 14093495
50 96 5 14097729
50 96 6 14113802
50 96 7 15094833
50 96 8 15100230
100 96 0 28153273
100 96 1 28156871
100 96 2 28159465
100 96 3 28158372
100 96 4 28160566
100 96 5 28164179
100 96 6 28167894
100 96 7 28169743
100 96 8 28406362
1 97 0 38576
1 97 1 40406
1 97 2 40785
1 97 3 45323
1 97 4 43300
1 97 5 43693
1 97 6 41801
1 97 7 48546
1 97 8 48885
50 97 0 14089516
50 97 1 14090860
50 97 2 14093377
50 97 3 14094969
50 97 4 14097698
50 97 5 14098941
50 97 6 14103395
50 97 7 14110467
50 97 8 14113776
100 97 0 28113263
100 97 1 29107754
100 97 2 29128474
100 97 3 29130643
100 97 4 29130675
100 97 5 29132756
100 97 6 29133780
100 97 7 29150933
100 97 8 29158221
1 98 0 38081
1 98 1 1033817
1 98 2 1035491
1 98 3 1037407
1 98 4 1038523
1 98 5 1038470
1 98 6 1041268
1 98 7 1041640
1 98 8 1046010
50 98 0 15071106
50 98 1 15072638
50 98 2 15081611
50 98 3 15089262
50 98 4 15095314
50 98 5 15095943
50 98 6 15100396
50 98 7 15100522
50 98 8 15111073
100 98 0 28164169
100 98 1 28169044
100 98 2 28173032
100 98 3 28174548
100 98 4 28188273
100 98 5 28400131
100 98 6 29172691
100 98 7 29175883
100 98 8 29178035
1 99 0 38921
1 99 1 41705
1 99 2 41920
1 99 3 41593
1 99 4 44382
1 99 5 45078
1 99 6 42005
1 99 7 46214
1 99 8 47348
50 99 0 14037802
50 99 1 15091102
50 99 2 15090972
50 99 3 15095031
50 99 4 15097564
50 99 5 15097629
50 99 6 15098330
50 99 7 15107761
50 99 8 15111612
100 99 0 28141459
100 99 1 28141005
100 99 2 28142498
100 99 3 28143357
100 99 4 28146393
100 99 5 28153241
100 99 6 28162278
100 99 7 28172444
100 99 8 28178770
